Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_fp16_ratio,aic_mac_int8_ratio,aic_cube_fops,aiv_time(us),aiv_total_cycles,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_misc_ratio,aiv_vector_fops
5,1,44,45,/model/layers.25/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118200.030	,25.000,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,24.531,44155,0.0,0.0,0.0,0.0,64.0
5,1,45,45,/model/layers.24/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118225.050	,24.220,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.748,42746,0.0,0.0,0.0,0.0,64.0
5,1,46,45,/model/layers.24/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118249.290	,24.280,0.030000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.804,42847,0.0,0.0,0.0,0.0,64.0
5,1,47,45,/model/layers.23/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118273.610	,24.180,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.696,42652,0.0,0.0,0.0,0.0,64.0
5,1,48,45,/model/layers.23/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118297.810	,24.700,0.070000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,24.184,43531,0.0,0.0,0.0,0.0,64.0
5,1,49,45,/model/layers.22/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118322.530	,24.760,0.050000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,24.254,43657,0.0,0.0,0.0,0.0,64.0
5,1,50,45,/model/layers.22/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118347.310	,23.300,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,22.763,40974,0.0,0.0,0.0,0.0,64.0
5,1,51,45,/model/layers.21/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118370.630	,23.480,0.200000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,22.958,41325,0.0,0.0,0.0,0.0,64.0
5,1,52,45,/model/layers.21/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118394.130	,23.860,0.020000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.329,41993,0.0,0.0,0.0,0.0,64.0
5,1,53,45,/model/layers.20/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118418.010	,24.400,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.881,42986,0.0,0.0,0.0,0.0,64.0
